var-0,var-1,var-2,var-3,var-4,ETIQ
0.6701,0.6552,0.6491,0.8657,0.061,5
0.5698,0.7469,0.5774,0.9362,0.0852,5
0.6929,0.7218,0.5424,0.887,0.2631,5
0.4777,0.6385,0.4794,0.949,0.1737,5
0.6582,0.562,0.699,0.8392,0.2306,5
0.593,0.754,0.5868,0.8432,0.2692,5
0.6428,0.825,0.7496,0.9626,0.1862,5
0.6043,0.7407,0.5976,0.8437,0.2263,5
0.5161,0.7796,0.7091,0.8695,0.2099,5
0.7166,0.6819,0.7646,0.932,0.1911,5
0.7874,0.7714,0.6858,0.8829,0.1762,5
0.7391,0.8238,0.6128,0.8934,0.1206,5
0.8035,0.748,0.5074,0.9049,0.2075,5
0.7199,0.7751,0.6214,0.9281,0.1895,5
0.7264,0.7302,0.5121,0.8724,0.1485,5
0.5975,0.6911,0.6021,0.8908,0.2115,5
0.7802,0.7555,0.7107,0.8738,0.2093,5
0.3542,0.6636,0.6745,0.8143,0.2365,5
0.6047,0.6984,0.7009,0.8845,0.1113,5
0.7798,0.7299,0.603,0.8935,0.2118,5
0.6352,0.7111,0.6362,0.8029,0.077,5
0.7254,0.7362,0.5756,0.7983,0.1074,5
0.834,0.7941,0.4752,0.8584,0.2185,5
0.4422,0.7929,0.6449,0.7897,0.1539,5
0.5898,0.8246,0.643,0.8134,0.0,5
0.4733,0.688,0.5429,0.9008,0.1811,5
0.7048,0.6698,0.5755,0.8483,0.2132,5
0.552,0.7148,0.5181,0.7693,0.1794,5
0.6226,0.7204,0.591,0.8674,0.0589,5
0.5351,0.7306,0.541,0.8585,0.1791,5
0.7257,0.7133,0.5537,0.9491,0.1446,5
0.6126,0.5965,0.6521,0.9889,0.1867,5
0.7581,0.7694,0.7069,0.8901,0.0942,5
0.8043,0.7455,0.5211,0.8939,0.1659,5
0.7085,0.7879,0.6565,0.8164,0.2238,5
0.7155,0.7492,0.4682,0.791,0.0893,5
0.5815,0.7879,0.5782,0.8354,0.2082,5
0.5198,0.7313,0.5056,0.8851,0.1857,5
0.781,0.794,0.5884,0.8683,0.1886,5
0.5349,0.7658,0.5775,0.8775,0.181,5
0.523,0.644,0.6771,0.841,0.0901,5
0.6402,0.6309,0.6368,0.8613,0.1808,5
0.6722,0.6427,0.7013,0.9535,0.2715,5
0.5377,0.7806,0.5688,0.8891,0.1357,5
0.6939,0.8178,0.6278,0.8594,0.2904,5
0.6654,0.6561,0.832,0.8129,0.2782,5
0.3812,0.6637,0.6302,0.8602,0.2014,5
0.6419,0.536,0.5178,0.7765,0.204,5
0.7703,0.6489,0.6842,0.8627,0.1234,5
0.567,0.6512,0.6356,0.8888,0.223,5
0.6783,0.6783,0.4708,0.8881,0.1853,5
0.7246,0.7606,0.591,0.8483,0.1596,5
0.6754,0.5736,0.4907,0.9258,0.0986,5
0.6193,0.8336,0.7304,0.7954,0.1487,5
0.6466,0.7619,0.4461,0.9191,0.1193,5
0.6457,0.8817,0.6453,0.801,0.1578,5
0.8707,0.6375,0.572,0.8905,0.0872,5
0.4277,0.694,0.6569,0.8969,0.1376,5
0.6785,0.8071,0.5863,0.8541,0.2585,5
0.4319,0.8139,0.748,0.9407,0.2452,5
0.7332,0.7823,0.7824,0.854,0.113,5
0.7487,0.8015,0.7406,0.8352,0.1004,5
0.7299,0.626,0.6282,0.859,0.2041,5
0.4936,0.772,0.5715,0.8424,0.079,5
0.5798,0.5234,0.5709,0.8403,0.1333,5
0.5315,0.7694,0.5926,0.9051,0.2505,5
0.5538,0.6356,0.675,0.9494,0.1371,5
0.7102,0.7745,0.6396,0.9612,0.2384,5
0.5344,0.6905,0.6992,0.8226,0.158,5
0.4806,0.6541,0.5185,0.8955,0.1046,5
0.7121,0.6211,0.7558,0.8645,0.1255,5
0.7809,0.6925,0.6254,0.8203,0.1395,5
0.5367,0.6738,0.5786,0.7988,0.2923,5
0.6377,0.7287,0.581,0.7701,0.1202,5
0.6363,0.0551,0.1374,0.5111,0.5879,6
0.6006,0.1015,0.1475,0.4767,0.6188,6
0.5847,0.1332,0.1669,0.4692,0.5948,6
0.5604,0.0377,0.151,0.4666,0.629,6
0.5695,0.0621,0.1537,0.4266,0.6096,6
0.6616,0.0106,0.151,0.4211,0.6249,6
0.4958,0.0965,0.2572,0.4639,0.6063,6
0.6019,0.1117,0.221,0.4723,0.6014,6
0.6338,0.0992,0.1886,0.4837,0.6157,6
0.6714,0.1596,0.2602,0.4258,0.6302,6
0.5627,0.1006,0.1471,0.4612,0.6322,6
0.6567,0.0564,0.1591,0.4313,0.6046,6
0.5693,0.1362,0.1572,0.465,0.6359,6
0.674,0.1013,0.145,0.4113,0.6416,6
0.6071,0.0723,0.1415,0.4875,0.5786,6
0.5515,0.0736,0.0602,0.4214,0.5996,6
0.6562,0.1128,0.1671,0.4849,0.602,6
0.4949,0.1373,0.2416,0.4598,0.6377,6
0.6903,0.0468,0.1453,0.4441,0.565,6
0.5909,0.1001,0.1438,0.4847,0.6211,6
0.5185,0.1338,0.189,0.4672,0.5674,6
0.5201,0.1377,0.1472,0.501,0.6629,6
0.7173,0.0798,0.2215,0.4875,0.5662,6
0.5759,0.0851,0.0927,0.4417,0.5609,6
0.5967,0.0477,0.1497,0.4424,0.5469,6
0.6347,0.0744,0.1285,0.5016,0.6801,6
0.62,0.0767,0.2363,0.455,0.6303,6
0.6229,0.0547,0.2274,0.4541,0.5491,6
0.6221,0.0599,0.1153,0.4271,0.6452,6
0.6728,0.1324,0.2551,0.4478,0.6215,6
0.5169,0.1613,0.0913,0.4164,0.6425,6
0.6401,0.0933,0.1782,0.4187,0.6433,6
0.6418,0.1252,0.1437,0.4606,0.6531,6
0.6789,0.0988,0.1503,0.4879,0.6168,6
0.5783,0.0712,0.1176,0.4861,0.5771,6
0.5279,0.0107,0.1925,0.4596,0.612,6
0.5789,0.0753,0.1626,0.4555,0.6126,6
0.5724,0.1104,0.0962,0.44,0.658,6
0.6008,0.1199,0.1424,0.4152,0.6116,6
0.4925,0.0767,0.1118,0.4294,0.5738,6
0.6851,0.0543,0.1815,0.474,0.5719,6
0.5124,0.0981,0.1352,0.4036,0.5894,6
0.6351,0.051,0.0754,0.4764,0.6412,6
0.6228,0.0452,0.1557,0.4737,0.6513,6
0.519,0.1042,0.1936,0.4457,0.5971,6
0.5374,0.1072,0.2407,0.4656,0.5901,6
0.6891,0.0345,0.1378,0.4877,0.6004,6
0.5329,0.127,0.1401,0.497,0.648,6
0.4755,0.0448,0.1336,0.5293,0.6155,6
0.4627,0.0798,0.1503,0.4105,0.5905,6
0.5547,0.0649,0.1764,0.3721,0.6011,6
0.6117,0.2321,0.0975,0.4895,0.6056,6
0.7268,0.0825,0.1408,0.4996,0.5908,6
0.5083,0.1069,0.1578,0.5052,0.5723,6
0.5375,0.1331,0.1992,0.4984,0.6297,6
0.6496,0.0955,0.1342,0.4578,0.6259,6
0.546,0.1428,0.1469,0.4769,0.6402,6
0.5535,0.1352,0.1503,0.4508,0.6552,6
0.5739,0.131,0.1521,0.4209,0.635,6
0.4941,0.0675,0.065,0.4619,0.6275,6
0.6262,0.0838,0.1367,0.4282,0.6232,6
0.6618,0.1308,0.1354,0.4045,0.5856,6
0.6507,0.1192,0.1365,0.4902,0.6215,6
0.6113,0.0919,0.1773,0.4382,0.5714,6
0.6132,0.0707,0.1746,0.4355,0.6581,6
0.5885,0.041,0.1044,0.4473,0.6033,6
0.5136,0.116,0.1447,0.4526,0.5747,6
0.6024,0.1152,0.1858,0.4643,0.6305,6
0.5872,0.0554,0.1377,0.4424,0.6433,6
0.5386,0.0249,0.1076,0.5155,0.6103,6
0.6193,0.1393,0.23,0.4553,0.5629,6
0.4599,0.0,0.0891,0.4559,0.618,6
0.5693,0.1434,0.1637,0.4175,0.6196,6
0.5246,0.074,0.088,0.4849,0.6376,6
0.6013,0.0793,0.0892,0.4355,0.5994,6
0.5789,0.0724,0.181,0.4534,0.6455,6
0.5072,0.1437,0.1673,0.4013,0.5978,6
0.6728,0.1637,0.2194,0.4157,0.5962,6
0.6051,0.0848,0.1435,0.5026,0.5845,6
0.6726,0.1769,0.1155,0.4837,0.6268,6
0.5681,0.0814,0.1284,0.469,0.6299,6
0.579,0.1092,0.0949,0.4627,0.6102,6
0.5252,0.038,0.1514,0.4835,0.6069,6
0.4946,0.1196,0.1345,0.4892,0.5627,6
0.5381,0.0862,0.1458,0.4696,0.5557,6
0.604,0.1333,0.0806,0.411,0.5912,6
0.4533,0.1059,0.1958,0.4565,0.6069,6
0.5947,0.0959,0.1848,0.4449,0.568,6
0.6035,0.0755,0.1314,0.4959,0.5864,6
0.7088,0.1072,0.1447,0.4875,0.611,6
0.5864,0.0401,0.1911,0.4499,0.552,6
0.5281,0.1699,0.1467,0.4882,0.5522,6
0.4664,0.0359,0.1117,0.4446,0.6135,6
0.6357,0.0921,0.0739,0.4707,0.5806,6
0.5652,0.0864,0.1477,0.4325,0.6039,6
0.6097,0.0703,0.1284,0.5293,0.6336,6
0.6528,0.0467,0.13,0.4244,0.571,6
0.5885,0.1081,0.1971,0.4739,0.6304,6
0.5896,0.1116,0.1314,0.457,0.6369,6
0.6443,0.1065,0.1534,0.4642,0.5439,6
0.5913,0.0856,0.0289,0.3929,0.7836,7
0.6293,0.1233,0.0566,0.3767,0.7747,7
0.5644,0.1357,0.0508,0.4205,0.7141,7
0.5573,0.1081,0.0796,0.4183,0.7709,7
0.5877,0.1107,0.0943,0.3978,0.7551,7
0.578,0.1307,0.1052,0.4257,0.7764,7
0.5738,0.0969,0.1269,0.3905,0.7719,7
0.6181,0.1618,0.1289,0.4377,0.732,7
0.652,0.0925,0.051,0.3904,0.7779,7
0.5212,0.1192,0.0213,0.3742,0.7711,7
0.6795,0.0903,0.0173,0.4049,0.7793,7
0.6238,0.1044,0.0208,0.4008,0.7779,7
0.5786,0.1217,0.0192,0.3666,0.8003,7
0.6114,0.1436,0.0252,0.4207,0.7281,7
0.5391,0.0989,0.0922,0.3566,0.7565,7
0.6229,0.1296,0.1466,0.3761,0.7893,7
0.5872,0.0531,0.1075,0.3934,0.8045,7
0.5899,0.06,0.0796,0.3861,0.7503,7
0.6032,0.0884,0.086,0.3895,0.7262,7
0.6197,0.0284,0.0813,0.3537,0.7314,7
0.5907,0.1255,0.0998,0.4017,0.7541,7
0.5683,0.1013,0.0312,0.3739,0.7153,7
0.6362,0.0607,0.0736,0.3916,0.766,7
0.6214,0.0795,0.0564,0.3925,0.7955,7
0.607,0.1108,0.0714,0.3605,0.7112,7
0.5421,0.1068,0.1114,0.4059,0.7558,7
0.685,0.0396,0.0,0.3826,0.7688,7
0.632,0.1221,0.0721,0.3597,0.7636,7
0.6435,0.0678,0.1433,0.3853,0.7293,7
0.6129,0.0917,0.064,0.3825,0.7623,7
0.6267,0.1135,0.075,0.3782,0.7283,7
0.6128,0.0892,0.079,0.3985,0.7294,7
0.6018,0.0962,0.0975,0.36,0.7204,7
0.5721,0.1436,0.0609,0.4166,0.7766,7
0.6523,0.0895,0.1348,0.4247,0.7612,7
0.6523,0.0899,0.1024,0.3742,0.7695,7
0.6089,0.133,0.0727,0.3836,0.7412,7
0.6851,0.1417,0.0708,0.3667,0.7654,7
0.635,0.1377,0.0719,0.3526,0.7295,7
0.5652,0.1306,0.0362,0.389,0.7939,7
0.6089,0.1314,0.0425,0.3626,0.7477,7
0.6218,0.0895,0.0584,0.4031,0.7833,7
0.6077,0.1248,0.0703,0.3892,0.7225,7
0.5796,0.1355,0.0926,0.4169,0.7467,7
0.595,0.1441,0.0219,0.3861,0.79,7
0.602,0.1175,0.0985,0.4114,0.7637,7
0.6355,0.0507,0.0744,0.3911,0.7687,7
0.5725,0.1422,0.0626,0.3948,0.764,7
0.5396,0.0931,0.0733,0.4436,0.8104,7
0.6466,0.09,0.1362,0.4176,0.7712,7
0.5606,0.0796,0.0212,0.3673,0.7084,7
0.5902,0.0929,0.0787,0.3918,0.7298,7
0.5055,0.1205,0.0487,0.3888,0.781,7
0.598,0.1235,0.0429,0.34,0.7913,7
0.6197,0.1561,0.0914,0.3899,0.745,7
0.5615,0.1344,0.0168,0.3793,0.7588,7
0.6299,0.1479,0.0598,0.3644,0.7558,7
0.7294,0.0477,0.017,0.4093,0.7348,7
0.6347,0.1187,0.044,0.3833,0.7488,7
0.6294,0.0755,0.0526,0.3994,0.7323,7
0.604,0.1144,0.1317,0.3768,0.7543,7
0.6406,0.126,0.0668,0.3985,0.7768,7
0.4859,0.1069,0.0897,0.4087,0.7636,7
0.6111,0.105,0.0487,0.3823,0.7773,7
0.4986,0.1428,0.0323,0.3353,0.7688,7
0.5285,0.0981,0.1179,0.3832,0.7746,7
0.5575,0.0694,0.14,0.3939,0.7578,7
0.608,0.0793,0.1225,0.4054,0.7871,7
0.6314,0.0743,0.0635,0.3548,0.7742,7
0.5996,0.1417,0.0496,0.4002,0.7741,7
0.5913,0.1503,0.0718,0.3917,0.7852,7
0.5434,0.1349,0.1047,0.4037,0.7787,7
0.6042,0.1183,0.0618,0.371,0.7651,7
0.6228,0.1228,0.0831,0.4198,0.7426,7
0.5369,0.1115,0.1216,0.4235,0.6924,7
0.5798,0.071,0.115,0.3685,0.724,7
0.5931,0.1314,0.0989,0.3522,0.7461,7
0.506,0.0962,0.0099,0.3621,0.8662,7
0.5884,0.1525,0.0683,0.4241,0.7846,7
0.5186,0.1025,0.0766,0.387,0.7408,7
0.5836,0.1119,0.0644,0.425,0.7229,7
0.6836,0.1046,0.0782,0.4314,0.7879,7
0.6261,0.1086,0.0241,0.3476,0.7426,7
0.556,0.0722,0.1099,0.3765,0.7695,7
0.5858,0.1352,0.1438,0.4046,0.7563,7
0.681,0.0512,0.0989,0.3727,0.7515,7
0.5123,0.11,0.0774,0.409,0.7342,7
0.5988,0.1234,0.0312,0.4007,0.791,7
0.5747,0.107,0.0619,0.3552,0.7733,7
0.6218,0.1174,0.0947,0.4216,0.7712,7
0.5891,0.1109,0.033,0.3414,0.7805,7
0.5102,0.126,0.0353,0.3963,0.7658,7
0.506,0.1058,0.0718,0.3821,0.7573,7
0.5327,0.0849,0.1583,0.3729,0.76,7
0.5416,0.1016,0.0706,0.4047,0.7521,7
0.6048,0.1199,0.0549,0.3584,0.7893,7
0.5897,0.1148,0.103,0.3894,0.7277,7
0.6022,0.1373,0.0694,0.3717,0.7743,7
0.6011,0.0667,0.0027,0.3607,0.7236,7
0.6298,0.0905,0.0748,0.396,0.7636,7
0.0971,0.8615,0.9438,0.5801,0.6785,8
0.0867,0.8571,0.9342,0.5743,0.6843,8
0.0253,0.8613,0.937,0.5669,0.7035,8
0.0846,0.8815,0.9709,0.5704,0.7026,8
0.0401,0.863,0.9706,0.5702,0.679,8
0.0929,0.8821,0.9421,0.5834,0.6959,8
0.0802,0.8799,0.9567,0.5521,0.6819,8
0.1078,0.8983,0.9334,0.5775,0.7008,8
0.0689,0.8377,0.9431,0.5834,0.7131,8
0.1022,0.8622,0.9618,0.5529,0.7034,8
0.1176,0.8819,0.9697,0.5659,0.6826,8
0.0667,0.8707,0.9848,0.5676,0.7124,8
0.0546,0.8676,0.8984,0.5684,0.6853,8
0.1086,0.849,0.9347,0.5793,0.7048,8
0.1059,0.88,0.9434,0.5589,0.7286,8
0.1011,0.8416,0.9575,0.5887,0.6589,8
0.0425,0.8404,0.9321,0.5461,0.6901,8
0.0988,0.8459,0.9453,0.576,0.6746,8
0.065,0.8778,0.9469,0.5877,0.6868,8
0.1013,0.8701,0.9444,0.5836,0.6869,8
0.1155,0.8453,0.9434,0.554,0.6815,8
0.0636,0.889,0.9386,0.5977,0.7058,8
0.0853,0.9021,0.9389,0.5816,0.6923,8
0.0684,0.8521,0.9592,0.5843,0.6946,8
0.0642,0.8825,0.973,0.5655,0.6866,8
0.1177,0.8545,0.9904,0.5592,0.7007,8
0.0969,0.8622,0.9779,0.5569,0.6741,8
0.0333,0.9155,0.9699,0.5794,0.6797,8
0.0543,0.8502,0.9493,0.5914,0.6867,8
0.126,0.8728,0.9322,0.5818,0.7084,8
0.0992,0.872,0.9364,0.5733,0.7093,8
0.0784,0.8821,0.9652,0.5969,0.6724,8
0.0758,0.8927,1.0,0.588,0.6923,8
0.0248,0.8771,0.9657,0.5858,0.684,8
0.0653,0.864,0.9474,0.5623,0.6605,8
0.0864,0.8474,0.9242,0.5738,0.6803,8
0.0696,0.8798,0.912,0.5605,0.6908,8
0.0766,0.8836,0.9326,0.5554,0.6905,8
0.082,0.8584,0.9335,0.5714,0.6742,8
0.0959,0.8819,0.9655,0.5659,0.672,8
0.0791,0.8731,0.9703,0.5585,0.6827,8
0.1174,0.8826,0.9743,0.5698,0.6772,8
0.0502,0.8724,0.9427,0.5687,0.7176,8
0.1143,0.8501,0.9749,0.5647,0.6692,8
0.0732,0.8533,0.9295,0.5792,0.6998,8
0.0866,0.8331,0.9324,0.5627,0.667,8
0.0542,0.9028,0.95,0.5662,0.6696,8
0.0973,0.8346,0.9771,0.5709,0.6805,8
0.0658,0.8732,0.9767,0.556,0.696,8
0.0985,0.8362,0.9645,0.5882,0.6804,8
0.065,0.9011,0.9327,0.5853,0.7185,8
0.067,0.8553,0.9694,0.5879,0.6912,8
0.1149,0.8533,0.9225,0.5602,0.6951,8
0.1232,0.8952,0.9356,0.562,0.6478,8
0.0547,0.8734,0.9171,0.5386,0.6752,8
0.1228,0.8704,0.9495,0.5771,0.6849,8
0.0656,0.8732,0.9592,0.5899,0.6733,8
0.0539,0.8488,0.9253,0.547,0.6807,8
0.1233,0.8735,0.9296,0.564,0.6858,8
0.077,0.8741,0.989,0.5632,0.6748,8
0.1279,0.8093,0.9717,0.5915,0.6832,8
0.0853,0.8896,0.9564,0.5564,0.706,8
0.0664,0.8915,0.9784,0.5508,0.682,8
0.0601,0.8457,0.932,0.5593,0.705,8
0.0905,0.8953,0.9436,0.5984,0.6936,8
0.0986,0.8412,0.9235,0.5615,0.6915,8
0.0698,0.8563,0.9698,0.547,0.7052,8
0.0399,0.8748,0.9605,0.5588,0.6942,8
0.1011,0.8493,0.9271,0.5602,0.7099,8
0.0759,0.8739,0.9592,0.5756,0.6869,8
0.039,0.875,0.9459,0.5919,0.6924,8
0.0868,0.8552,0.9495,0.5728,0.6958,8
0.0422,0.8675,0.9675,0.5269,0.6636,8
0.0712,0.8975,0.9449,0.5712,0.6855,8
0.072,0.852,0.9763,0.5673,0.7049,8
0.1119,0.8634,0.9101,0.5845,0.6648,8
0.0638,0.881,0.9427,0.5971,0.6869,8
0.0347,0.8702,0.9509,0.5732,0.6855,8
0.1194,0.8499,0.9271,0.5588,0.6759,8
0.09,0.8533,0.9656,0.5799,0.7104,8
0.1228,0.8897,0.9531,0.5743,0.6735,8
0.0907,0.8789,0.945,0.6023,0.6823,8
0.0761,0.851,0.9615,0.59,0.6828,8
0.1218,0.8734,0.9389,0.5804,0.6529,8
0.0751,0.8645,0.9303,0.6031,0.6804,8
0.1094,0.8457,0.9355,0.5785,0.7199,8
0.1073,0.8677,0.9426,0.5751,0.6743,8
0.1507,0.8844,0.9534,0.5956,0.6665,8
0.0749,0.8457,0.9422,0.5781,0.6719,8
0.0928,0.8648,0.9648,0.5806,0.6752,8
0.1003,0.8752,0.939,0.5741,0.703,8
0.1062,0.872,0.9364,0.5652,0.6982,8
0.0984,0.8615,0.943,0.5459,0.6748,8
0.1173,0.8612,0.9566,0.5759,0.6556,8
0.0766,0.8733,0.9646,0.5576,0.7033,8
0.0833,0.8902,0.9536,0.5855,0.6659,8
0.09,0.8701,0.9104,0.5321,0.6309,8
0.1195,0.8338,0.8858,0.5818,0.7349,8
0.0803,0.8573,0.937,0.5734,0.7053,8
0.1371,0.8855,0.9239,0.5664,0.7025,8
0.3072,0.6703,0.7803,0.1475,0.532,9
0.2529,0.8175,0.7504,0.122,0.507,9
0.3457,0.831,0.7282,0.1186,0.5777,9
0.2406,0.8141,0.7934,0.1434,0.4854,9
0.1462,0.8684,0.8284,0.1385,0.4448,9
0.1175,0.7151,0.9447,0.1636,0.5087,9
0.2286,0.7791,0.836,0.1459,0.4453,9
0.1137,0.7231,0.7836,0.0866,0.4714,9
0.2921,0.8582,0.873,0.0443,0.4686,9
0.2607,0.7667,0.7537,0.1237,0.4145,9
0.2504,0.6955,0.8008,0.0726,0.4288,9
0.2657,0.7534,0.9147,0.1191,0.5583,9
0.2571,0.7686,0.8746,0.0779,0.4633,9
0.2622,0.8013,0.8072,0.0423,0.5985,9
0.3399,0.7282,0.8017,0.0263,0.4596,9
0.1959,0.6903,0.7386,0.1335,0.5401,9
0.247,0.7616,0.7535,0.1593,0.5293,9
0.1674,0.6685,0.8353,0.1083,0.5661,9
0.2511,0.6855,0.8074,0.1165,0.452,9
0.1311,0.7868,0.8582,0.0587,0.5282,9
0.2595,0.8302,0.78,0.037,0.5414,9
0.3755,0.7104,0.8978,0.0675,0.4566,9
0.3753,0.8093,0.8383,0.1395,0.4601,9
0.2702,0.7999,0.8504,0.1585,0.5187,9
0.1704,0.7924,0.7945,0.0843,0.4451,9
0.2292,0.7872,0.7269,0.0109,0.5159,9
0.3097,0.7922,0.7399,0.0887,0.4995,9
0.2776,0.7468,0.9355,0.0872,0.4518,9
0.2495,0.7834,0.7566,0.005,0.4396,9
0.3555,0.693,0.8678,0.072,0.5132,9
0.2833,0.777,0.7814,0.06,0.5255,9
0.1798,0.7312,0.8604,0.1447,0.47,9
0.2565,0.6813,0.8416,0.1771,0.4654,9
0.1343,0.8251,0.8233,0.1013,0.4627,9
0.1254,0.7602,0.6937,0.1055,0.5352,9
0.1665,0.8179,0.793,0.1699,0.5001,9
0.0731,0.7035,0.8521,0.1232,0.4896,9
0.2239,0.7346,0.7395,0.1542,0.3928,9
0.1607,0.7359,0.8195,0.1479,0.5284,9
0.2507,0.7875,0.7393,0.1132,0.4883,9
0.3362,0.7786,0.9337,0.075,0.3888,9
0.2677,0.8198,0.9352,0.1362,0.4899,9
0.0776,0.8682,0.6911,0.1051,0.5044,9
0.1568,0.7991,0.834,0.115,0.5109,9
0.3493,0.7224,0.7598,0.1406,0.3929,9
0.3348,0.7914,0.6467,0.079,0.465,9
0.1052,0.8926,0.7036,0.1673,0.5056,9
0.2351,0.7976,0.9266,0.1201,0.5461,9
0.1691,0.7201,0.7903,0.0772,0.4731,9
0.2692,0.8063,0.7913,0.0994,0.5031,9
0.1926,0.7602,0.883,0.0604,0.4621,9
0.2587,0.7672,0.7894,0.1329,0.5338,9
0.1383,0.7995,0.6559,0.1365,0.4734,9
0.308,0.7284,0.7851,0.087,0.5749,9
0.1999,0.802,0.9772,0.0576,0.4494,9
0.3047,0.8157,0.9592,0.165,0.427,9
0.2378,0.7903,0.8066,0.0547,0.4953,9
0.229,0.7854,0.9038,0.1589,0.5426,9
0.4043,0.6605,0.7382,0.2008,0.4217,9
0.223,0.7083,0.6366,0.0592,0.4963,9
0.1973,0.6892,0.8307,0.0937,0.3399,9
0.1959,0.7096,0.8832,0.1715,0.4151,9
0.1155,0.8782,0.8284,0.0659,0.5743,9
0.2378,0.8701,0.7837,0.2391,0.5921,9
0.3367,0.7517,0.8966,0.0116,0.4519,9
0.1625,0.8906,0.8005,0.0788,0.5685,9
0.306,0.7621,0.8782,0.0,0.4956,9
0.1575,0.7614,0.7979,0.0065,0.4124,9
0.2592,0.6844,0.7555,0.0838,0.4546,9
0.1483,0.8579,0.8865,0.0935,0.5104,9
0.3455,0.8657,0.7932,0.0661,0.5116,9
0.3018,1.0,0.8308,0.1107,0.4811,9
0.1613,0.7557,0.8545,0.083,0.5428,9
0.2554,0.8291,0.8619,0.139,0.4745,9
0.2434,0.6886,0.7559,0.1071,0.4747,9
0.0279,0.7613,0.9718,0.0782,0.5542,9
0.2528,0.8557,0.8362,0.0908,0.4943,9
0.2204,0.7303,0.8285,0.0991,0.4358,9
0.2744,0.7782,0.704,0.0733,0.5424,9
0.1472,0.7578,0.7086,0.1199,0.4036,9
0.0843,0.8839,0.9459,0.1432,0.4811,9
0.1191,0.923,0.8173,0.1573,0.5378,9
0.2167,0.8537,0.7176,0.0623,0.4994,9
0.1289,0.749,0.8099,0.0416,0.3437,9
0.136,0.7583,0.7921,0.1025,0.564,9
0.2952,0.7559,0.7573,0.1776,0.5434,9
0.1645,0.8143,0.8518,0.057,0.4521,9
0.1264,0.8082,0.6932,0.0911,0.4612,9
0.2285,0.7867,0.7984,0.0334,0.5673,9
0.292,0.7728,0.8391,0.1145,0.4624,9
0.1117,0.8125,0.7673,0.1265,0.5286,9
0.2165,0.6443,0.8488,0.0679,0.4871,9
0.2222,0.6969,0.7053,0.091,0.3818,9
0.285,0.6885,0.9666,0.1317,0.4216,9
0.2617,0.8032,0.8144,0.1028,0.5496,9
0.0871,0.7709,0.852,0.0396,0.4913,9
0.125,0.6583,0.8382,0.0648,0.4226,9
0.2931,0.83,0.8567,0.101,0.4424,9
0.2781,0.8384,0.7736,0.1102,0.5355,9
0.0737,0.7205,0.7292,0.0918,0.4875,9
