var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,var-20,var-21,var-22,var-23,var-24,var-25,var-26,var-27,var-28,var-29,var-30,var-31,var-32,var-33,var-34,var-35,var-36,var-37,var-38,var-39,var-40,var-41,var-42,var-43,var-44,var-45,var-46,var-47,var-48,var-49,var-50,var-51,var-52,var-53,var-54,var-55,var-56,var-57,var-58,var-59,ETIQ
0.8443,0.1667,0.5427,0.4926,0.8705,0.1624,0.1431,0.5031,0.5149,0.4828,0.8408,0.1613,0.1255,0.7959,0.4897,0.5173,0.1373,0.2064,0.8216,0.4663,0.1397,0.5362,0.1963,0.8473,0.4621,0.5122,0.459,0.4772,0.7962,0.5147,0.7229679930927985,0.5174642692192776,0.4719754257065384,0.28422105700451217,0.4751202079204597,0.25275745306672104,0.2936311531421406,0.9852247626165286,0.7731398736983228,0.12113513843861135,0.6492435904708715,0.28684375049134014,0.4842234889417999,0.00813120257420008,0.5679338145838356,0.5437236507255642,0.2390798499362397,0.19124027515750724,0.5318489026120227,0.5769685552195559,0.5971618670997053,0.6382638799315378,0.5151232329319009,0.43841806094195185,0.6345323718724982,0.6683613199510714,0.28495785216772324,0.6600456262314195,0.6504838506277826,0.5414416662934345,3
0.8374,0.1636,0.5063,0.5005,0.8378,0.1628,0.1704,0.5017,0.4947,0.5033,0.8367,0.1651,0.1637,0.828,0.5013,0.4975,0.1633,0.166,0.8286,0.502,0.1644,0.4974,0.1658,0.8325,0.4992,0.4969,0.5032,0.505,0.8342,0.5028,0.3413339468416281,0.27939945737223526,0.8487580173554325,0.7865704080864886,0.6556712924387658,0.7206579247861359,0.3084421387243659,0.2682448854439755,0.16207096237820984,0.5458509639546166,0.5857697905193521,0.3718135671759698,0.5344704378857871,0.879596660680492,0.46177258380734276,0.042909387365917095,0.3894322855937163,0.7063931136683999,0.1891425977347215,0.6863662904024878,0.4383994364691588,0.43374864362512094,0.5272343172681558,0.8947542270900516,0.29478874205433325,0.3829807748058368,0.1326973611057753,0.7074003409085636,0.2628223059756578,0.436451488434767,3
0.8382,0.1633,0.5058,0.5011,0.8355,0.1675,0.1727,0.4999,0.5033,0.4962,0.828,0.1673,0.1718,0.8278,0.5035,0.4965,0.1606,0.1715,0.8264,0.4987,0.1691,0.5032,0.1708,0.8271,0.4942,0.497,0.5054,0.5062,0.8321,0.4966,0.6014897279235795,0.2486489611719669,0.9706163098103096,0.8639058469502626,0.9766141321181107,0.8624479353885871,0.7695457342759982,0.41756564347404335,0.3168889437368716,0.7034793746793634,0.31803104962620854,0.085788531044249,0.19516601372523767,0.712100884050667,0.7184553089281722,0.09727429688911297,0.7607968373246292,0.6207627840133717,0.8655863798974562,0.3856476466596087,0.6228730812002503,0.6441915778913763,0.5677757847886127,0.2910864165119218,0.12534890851471253,0.19317168519468378,0.5733551066062192,0.27403359282885914,0.3328165155982187,0.5092265511219576,3
0.8409,0.162,0.4683,0.5071,0.8616,0.1776,0.1815,0.4717,0.5075,0.5291,0.8183,0.1548,0.1502,0.8398,0.4898,0.523,0.1783,0.1696,0.8506,0.4807,0.1502,0.495,0.1597,0.8294,0.5321,0.4884,0.523,0.522,0.8213,0.4929,0.7154189101370678,0.4140084417109955,0.09161207552888406,0.2852350719598964,0.03269976829481336,0.43658957040903656,0.5859328180780569,0.7604471628015907,0.22590946842932047,0.8650469720281186,0.7713454589567156,0.5786839590132278,0.4613251143499587,0.7517190918704255,0.3109418074137944,0.7217893724204989,0.4358675572853065,0.5045046676160911,0.13502436959162795,0.8772404948445373,0.9455121343087012,0.26909105684149615,0.8020160906520577,0.7021241695997662,0.5318493430999035,0.4869847475482447,0.856769668687509,0.66840485094713,0.40258825257218295,0.5552659931589492,3
0.7732,0.1912,0.4981,0.4584,0.8841,0.1602,0.1341,0.4969,0.4585,0.4673,0.8517,0.1863,0.1169,0.8631,0.5343,0.5047,0.1804,0.1806,0.8681,0.5268,0.2026,0.5021,0.1627,0.7881,0.5216,0.5179,0.5341,0.5185,0.8328,0.4443,0.5993053450822722,0.5916349034107948,0.5766092368429109,0.46442806053505314,0.4732106604034517,0.2612043558096878,0.22173838672789825,0.554155419841672,0.24798495765617812,0.8451547835776416,0.5693235749680564,0.4530742496572665,0.256681900332817,0.016535267302327128,0.2863434723823034,0.755464144337344,0.2980884974992819,0.4844415234595847,0.5541058001749345,0.4337617832927495,0.6046843905394919,0.39043655917287823,0.8145508766001007,0.19566005599464933,0.7234832653782727,0.4090128132464356,0.5249129808503347,0.9336382048644953,0.5560398629036857,0.605037791090781,3
0.8383,0.1725,0.4879,0.4912,0.8321,0.154,0.1831,0.4858,0.5066,0.5124,0.8188,0.166,0.1647,0.8492,0.5153,0.5028,0.175,0.1789,0.8203,0.4871,0.1713,0.5135,0.1736,0.847,0.4889,0.4925,0.4897,0.5013,0.8485,0.49,0.8378045883347691,0.5473899598636041,0.9162376443294239,0.8114668979939729,0.4725401174927929,0.9466192257145705,0.97021500456592,0.10092844060003936,0.3125790477984267,0.13983251891602244,0.3380670731498536,0.6915573862151637,0.3758646603609461,0.17855598850144638,0.04696402954826362,0.4981853254805222,0.3153134090674478,0.2875954460010413,0.4241575535522035,0.6638150828433838,0.26249558878873164,0.5398140725820405,0.8217572429757528,0.5225015375643417,0.5940457090127343,0.315306745505931,0.7238967468277245,0.8054228654095502,0.8177164191541236,0.5870515438948272,3
0.8167,0.1566,0.5143,0.4384,0.8169,0.0131,0.0138,0.508,0.3785,0.5338,0.8059,0.1455,0.1044,0.9449,0.452,0.6121,0.0333,0.2075,0.7365,0.6306,0.0265,0.6022,0.2487,0.8021,0.366,0.5637,0.5692,0.5896,0.8883,0.5988,0.7340892878080543,0.8660210781370701,0.35293245243541393,0.6033811125206248,0.3109670625375909,0.04906869212892773,0.7203757761707983,0.8480642849699782,0.6276376044272042,0.8863508499907023,0.4781142012324133,0.9197573555061829,0.699879938436058,0.8913533386926961,0.7816237771830918,0.49893769406460803,0.5413568751617625,0.7508039612251356,0.5664846352098992,0.6981983838976994,0.4001214313625208,0.36801615733446064,0.1764690815391293,0.17569553013190412,0.48551535303016985,0.08652922727735066,0.34944062885916033,0.2603881927528223,0.6315722825136969,0.6099301164186782,3
0.8315,0.1692,0.507,0.4964,0.8286,0.1632,0.1583,0.5059,0.4943,0.4914,0.8292,0.1661,0.1737,0.8307,0.5064,0.5075,0.1752,0.1682,0.8361,0.5009,0.1717,0.5033,0.1598,0.8318,0.5062,0.4986,0.505,0.506,0.8381,0.504,0.9619367579521505,0.033275086029823764,0.885298493990481,0.30732123997014293,0.3409295682505822,0.8268728773604187,0.0650101832741301,0.4505455688839566,0.38876365149767167,0.5939010896257708,0.5302834074015518,0.8970073640998043,0.604339114541817,0.9642644717909399,0.5483330675099141,0.9339849799978378,0.6101456360675346,0.4668476008130653,0.59236689155909,0.2678400416023376,0.5972038687704083,0.2954646708444278,0.3475475495209861,0.18969495378732246,0.16999065802155947,0.6038049407358601,0.6007343745436929,0.599871622761877,0.33685668534511554,0.6328017530100902,3
0.806,0.167,0.5551,0.4894,0.8455,0.0931,0.1564,0.5,0.4441,0.4815,0.7641,0.2432,0.1078,0.869,0.4619,0.5786,0.2257,0.1719,0.7913,0.4338,0.1547,0.473,0.1199,0.9029,0.519,0.4375,0.4942,0.4717,0.8811,0.5121,0.5523629750519707,0.26744642701149424,0.5898571976413318,0.18851299320260928,0.2475463830109168,0.009254611559589732,0.15452022270302845,0.8587165969806139,0.7590693525465083,0.9149334534101772,0.7406230451980466,0.6109076356272695,0.412870421256204,0.9170199138581963,0.47462480521494965,0.5571192223873667,0.23394898696237695,0.3852496692637868,0.14852783361924346,0.663189056950962,0.45886212909979146,0.1799933744792388,0.24953016798643235,0.6354556760727258,0.6474216248431067,0.6945183255372606,0.6857551813561664,0.4021780434526491,0.48459579994632346,0.1216930349333222,3
0.7436,0.1725,0.4963,0.4556,0.8215,0.1222,0.0984,0.4623,0.5917,0.4184,0.8466,0.226,0.2344,0.8261,0.5394,0.4953,0.1792,0.1021,0.8929,0.5562,0.1234,0.5201,0.1116,0.8873,0.4316,0.4437,0.4942,0.4669,0.822,0.4298,0.3680155863163248,0.3461648710633287,0.21829382448099788,0.5438354565011168,0.6307394918433995,0.9267577288700887,0.7330411165253244,0.12208587740487198,0.09622982466629826,0.10307777168664323,0.5580880540277772,0.5248912373970953,0.31269973885580826,0.13517883435383737,0.7958131918485626,0.21513455993952932,0.6250002470310196,0.22378038128060984,0.47715464426788085,0.3005882439718349,0.4780732541456804,0.7592803459006938,0.39678930987911104,0.5392928021937882,0.6335298768473228,0.7031599262917684,0.4215459668073358,0.2176647582588499,0.8834115198940553,0.5477870059592868,3
0.861,0.1207,0.4453,0.5053,0.8776,0.1884,0.1977,0.4676,0.4816,0.5135,0.8071,0.1487,0.2035,0.7771,0.5198,0.4723,0.1348,0.2087,0.877,0.4412,0.1114,0.481,0.1588,0.8206,0.5196,0.4828,0.4635,0.5644,0.9005,0.5426,0.5597835517291795,0.18572889970652384,0.14455966747144755,0.5184593462659739,0.353889719020266,0.8641652792107458,0.1379654310884254,0.11953855446150063,0.5275700942312395,0.9592598245260378,0.11779103756064235,0.5269469930428541,0.5273672072520935,0.40752284958007845,0.5412884299963683,0.8604208182736327,0.4624036666003447,0.4208066403710075,0.4741558535494323,0.8684706293361261,0.488446623042512,0.5899073350881158,0.542514295339814,0.29083087230196625,0.5121100987850399,0.6891463657230796,0.5293371134835729,0.1681458388946173,0.05392437889065481,0.15567430139266916,3
0.9063,0.2683,0.5605,0.5135,0.7381,0.1044,0.1862,0.4983,0.5733,0.3969,0.8167,0.0772,0.1203,0.8072,0.5497,0.554,0.2083,0.1531,0.838,0.5522,0.2081,0.4342,0.2433,0.8997,0.5476,0.5313,0.509,0.4328,0.7436,0.4128,0.9639988167799816,0.22977896985251278,0.776665507235158,0.6054610587890747,0.8010515728749065,0.03717132590237904,0.03668923350988451,0.8783456836559637,0.8175161471155387,0.21409327448908844,0.4499145619842765,0.7782753243652847,0.6738251079529363,0.4210371955701192,0.5637528991417774,0.7243807118093131,0.13729845359143983,0.7123987354527725,0.6641973879652944,0.45794749707295473,0.5476902849860286,0.6591465712464156,0.7125564986304639,0.14781917082992627,0.07063706016500926,0.6122954672611718,0.23174985307171284,0.8599599431592776,0.2209030081560321,0.23638332908485554,3
0.8149,0.1556,0.5199,0.5032,0.8133,0.1802,0.1488,0.4965,0.5028,0.4909,0.848,0.165,0.1712,0.8492,0.4933,0.5111,0.1769,0.168,0.826,0.5197,0.1647,0.497,0.1713,0.8227,0.4985,0.4911,0.5022,0.4856,0.8145,0.5079,0.33019943060767154,0.719309677723605,0.8996722254571431,0.4464470077991922,0.5939519093346067,0.027926688924992726,0.5192103270513898,0.2790203836570859,0.577832523895604,0.6485363269455445,0.9463785169107775,0.9870564002713275,0.5217737286013183,0.4273588983547235,0.9473310435329326,0.7725329107139267,0.2609645622416605,0.49674100026352397,0.3345657411720958,0.834995021594519,0.6964896160993386,0.3050781343743745,0.624869963547458,0.8196929867518989,0.7409323847862245,0.8192797755876934,0.7290951076996559,0.6910903828995127,0.1726087612659813,0.17618725018343454,3
0.792,0.0881,0.4439,0.5475,0.9021,0.2407,0.1506,0.4924,0.5158,0.5693,0.8727,0.2201,0.1013,0.8406,0.5274,0.459,0.1479,0.0982,0.8751,0.5075,0.1053,0.5413,0.239,0.8297,0.565,0.5165,0.4767,0.4943,0.9082,0.5599,0.9161820140457939,0.4834798644859799,0.17204294901656247,0.22303645619457468,0.7794218427029415,0.08603915217568825,0.7172650912027716,0.7400093556834113,0.2124678810506958,0.056409456190375074,0.3778873137890273,0.7966227946815132,0.011175863456750368,0.8931494937082238,0.3797644825783534,0.3134019420682517,0.1205590502558477,0.9681450002016176,0.5041620113086092,0.5725059961013307,0.12623856945220302,0.6702851130400598,0.36507777165867716,0.5338847705024754,0.7177688519258643,0.43822993106257485,0.7892853623786222,0.10232125731052445,0.32302915076373173,0.6313385156009437,3
0.8169,0.1888,0.4594,0.5854,0.9139,0.127,0.1301,0.6101,0.511,0.3934,0.7448,0.2556,0.272,0.7432,0.5838,0.3963,0.1243,0.1512,0.9291,0.4886,0.1372,0.5044,0.0594,0.8306,0.4352,0.4157,0.3914,0.5965,0.7683,0.5429,0.6598991171652075,0.7018301505482223,0.8451951161443114,0.021806408876138716,0.08073331797280103,0.5072308068698482,0.4478561164309669,0.38607758503310186,0.2423637769454563,0.1982792748943495,0.9357575437482394,0.2793199127195167,0.1708742608159004,0.10533752774564353,0.4180150529889448,0.5291986030639738,0.14436612177875102,0.6276092226834695,0.0631384004110821,0.09749562284683727,0.40195709127275053,0.6107674991650421,0.3150346493931985,0.771893625429583,0.6571239340274887,0.8307940119007963,0.6356900417372299,0.14633419769294898,0.8425289662797648,0.5695422976201269,3
0.8287,0.1618,0.5152,0.4884,0.8311,0.1642,0.1792,0.5195,0.4949,0.4788,0.8133,0.174,0.1766,0.8112,0.5221,0.5022,0.152,0.1443,0.8279,0.4845,0.1861,0.4834,0.1757,0.8306,0.5199,0.4992,0.5069,0.5228,0.8272,0.5013,0.3296302248375803,0.7197265443568193,0.5139490773684783,0.7326458724742929,0.3413315068116075,0.2604573981191983,0.981030617430754,0.13459074428411288,0.9338592141764885,0.8550202145628997,0.3225983938539905,0.6764446332858925,0.12835618065965793,0.4801074693143166,0.8479249087377599,0.763717153306926,0.3853482634495129,0.464074203027757,0.3688496988383738,0.582771830359622,0.606413212952395,0.12145520121743461,0.9050137682914606,0.28153371854932324,0.33754137471599854,0.9326019490009378,0.6592052060262714,0.2591468487878825,0.8095528809208831,0.6075742998051679,3
0.8313,0.1783,0.4877,0.4801,0.8466,0.172,0.1652,0.4974,0.5175,0.4906,0.8222,0.1834,0.1574,0.8493,0.4783,0.4913,0.1573,0.1834,0.8306,0.5241,0.1795,0.5095,0.1591,0.8352,0.503,0.4978,0.481,0.4912,0.8337,0.4898,0.482985578383364,0.4050914273787899,0.5967444065010793,0.43571844530399906,0.03078336146177041,0.6007714299120293,0.3841028902997897,0.32729860775770436,0.3021122906891096,0.7466099153335264,0.3468838139185122,0.4342913180785166,0.7768741654495007,0.7211257912573504,0.07382575166692151,0.5320503569433923,0.4888106619182419,0.2557253053911125,0.7286907694104159,0.2899992899287709,0.4291767435726637,0.27986875317127446,0.7373424464039261,0.9483094849696021,0.7637770457523317,0.6039656895737887,0.5183802090711884,0.5185545667605987,0.51167977681504,0.7262471864504021,3
0.837,0.1538,0.5193,0.482,0.8455,0.1811,0.1933,0.5168,0.5011,0.4828,0.8068,0.1708,0.1865,0.8417,0.5045,0.5243,0.1797,0.1758,0.8556,0.5068,0.1922,0.4713,0.1818,0.8198,0.528,0.5229,0.5184,0.5194,0.8095,0.471,0.19701705035800843,0.34561973621784725,0.5350732150998475,0.16451059169626447,0.7846440783855023,0.8929080066447245,0.6891218272163676,0.8436638460622288,0.9590365669108151,0.4389345876652493,0.4579079228904164,0.17635080797905667,0.29729760984981934,0.11838347171094932,0.0003608848734129033,0.3277816226084505,0.7434657256596071,0.970884191649951,0.5288938072736395,0.17571926350137404,0.7748242406861117,0.7298417262256702,0.5993974821364217,0.15007920566432184,0.2217363079756885,0.381037989966071,0.8469444098548129,0.410792391649563,0.30527747531302196,0.3402710587644599,3
0.8161,0.0877,0.5783,0.4309,0.8054,0.1295,0.1725,0.5527,0.4282,0.4863,0.7708,0.1841,0.1727,0.7721,0.5322,0.4453,0.1098,0.2126,0.7721,0.518,0.2038,0.4348,0.2273,0.8015,0.5127,0.4802,0.5807,0.5658,0.811,0.4705,0.3487847197079802,0.30307405807488885,0.9940314295818425,0.10194524060085364,0.43526688636625366,0.757959293751713,0.6263950546892172,0.6972619344103876,0.1543425684245412,0.8323308550332801,0.5951997535054522,0.47821317567691424,0.11023061988934235,0.2754667632695459,0.7384389609564161,0.4641992857267721,0.20823477014466002,0.5151457636741865,0.11446252097569327,0.374794529467838,0.781737718354006,0.13884087073692747,0.5877962062143591,0.2571773013540546,0.6793096319641908,0.377409119573664,0.7427029226914995,0.6819001358051122,0.09656576651544416,0.15109780948509585,3
0.8364,0.1695,0.5024,0.5031,0.837,0.1648,0.1699,0.5005,0.5001,0.499,0.8356,0.1681,0.163,0.8364,0.5,0.4981,0.1675,0.1661,0.8322,0.4991,0.17,0.4977,0.1668,0.833,0.4967,0.5003,0.5005,0.5014,0.834,0.4981,0.17219076933048916,0.9390524870082637,0.4351992286167704,0.22808992259794458,0.7813504674429828,0.48998263551763466,0.24533330296968192,0.8100526319690451,0.6996373019957739,0.7814684850329486,0.7382007083367461,0.6580356009145211,0.17191074242702764,0.22108614597159149,0.9836887710459946,0.7833380238284663,0.5821591709366734,0.2099077512404397,0.028461214004083513,0.3088710618174544,0.5054281526481589,0.9242926561372478,0.7104198212689224,0.4239131163433646,0.4140998529212263,0.39294501036582324,0.4421178760701361,0.6050800667353975,0.3314446042207722,0.5515202364217451,3
0.8047,0.1877,0.5255,0.4849,0.8247,0.1867,0.1653,0.5191,0.5294,0.4947,0.8664,0.1502,0.143,0.8147,0.4727,0.507,0.1881,0.202,0.8293,0.5234,0.1796,0.4958,0.1528,0.8262,0.5228,0.485,0.4807,0.4785,0.8226,0.4755,0.9721550259408208,0.3452524060127812,0.9321120718650371,0.04672332434292081,0.06348848318783806,0.9229567599739595,0.4137790909741891,0.5050682124199782,0.4613428126957835,0.7280859330890149,0.4626609240506402,0.5125964526678484,0.5465735999157979,0.8844925897374634,0.9673395340082696,0.8450816651895335,0.6012868322671199,0.8674657219455107,0.3123262341754088,0.5265869276565049,0.7327497345760909,0.7470829946956062,0.5890810015673285,0.7843058665970242,0.38930527697162837,0.541483048136289,0.6288963770440852,0.40897859356289934,0.10991035485557099,0.43816549727100707,3
0.7928,0.0826,0.5504,0.4687,0.804,0.1279,0.0977,0.4691,0.4939,0.5799,0.8027,0.1519,0.1491,0.8272,0.5202,0.5289,0.1337,0.1485,0.86,0.5458,0.1301,0.4178,0.2504,0.8498,0.5037,0.4784,0.5445,0.4798,0.916,0.4759,0.8613391340983262,0.2949055233142508,0.6873114870907091,0.8874498033181245,0.6589404239605414,0.19260496043233022,0.4142580358767497,0.12802591410149444,0.16325395282158217,0.21615966150014898,0.12101831064276947,0.9857820745652518,0.5687625675991861,0.10825179973507326,0.368859412375669,0.47528677485865195,0.48184617588967343,0.5055763949531326,0.43497770446694467,0.7126097369246774,0.25446906548725623,0.5821219981567668,0.5303245691921219,0.3510708587043077,0.4971511422712658,0.7912742619946235,0.7407184440048091,0.4526427600343759,0.6000804512075555,0.2580066140674159,3
0.1728,0.1605,0.8401,0.808,0.1937,0.8612,0.5132,0.4707,0.8351,0.4851,0.1451,0.8724,0.2095,0.1274,0.5311,0.1756,0.1565,0.8147,0.1818,0.1629,0.8494,0.8473,0.4683,0.1898,0.5416,0.2072,0.5098,0.794,0.4572,0.1351,0.8844679479134726,0.2190170900001387,0.14457285974081469,0.8802931985699752,0.11248413566719839,0.6707083011007514,0.4844623685449412,0.23078195669402024,0.9630817512564412,0.847755638086725,0.2775499582353651,0.3847017198556133,0.48609429221948186,0.7838402659490534,0.9333043754504806,0.030757792591058358,0.3396285752156312,0.5349899875625257,0.7009557776301986,0.39207102322342224,0.7022437319358265,0.7292235722571742,0.27463067930673213,0.1906189150824215,0.7266589630228324,0.4483404081704072,0.10577070013336137,0.6405227454795219,0.39269835020555216,0.7152713218255259,4
0.2021,0.1508,0.8226,0.8654,0.1517,0.8373,0.4949,0.465,0.8401,0.5277,0.139,0.8112,0.1597,0.1294,0.4997,0.1922,0.1794,0.836,0.1952,0.1385,0.8387,0.8232,0.5081,0.1355,0.5222,0.1342,0.4732,0.8581,0.536,0.1613,0.9510232482013938,0.3513658589574623,0.9712554915776934,0.637403713437496,0.4700875267745622,0.5003641765821748,0.6573083857264392,0.6258398757287189,0.3255753400372665,0.27515285221041497,0.052414006868015006,0.6799146366797825,0.2841706877602519,0.789095099465514,0.6620181468175728,0.2419414826956446,0.9380367933993881,0.39106495923937973,0.5706816595528245,0.7942490987948735,0.37837914876127265,0.4251030280192334,0.6368304314840616,0.7129847941753883,0.7324269389163589,0.9287927820056762,0.08310698601868909,0.12611748158295044,0.8675956165554568,0.6061612927190348,4
0.1633,0.1568,0.8246,0.8379,0.1542,0.8186,0.4983,0.487,0.8391,0.5124,0.1774,0.8326,0.1608,0.1641,0.4808,0.1749,0.1602,0.8263,0.1504,0.1647,0.8365,0.8291,0.5143,0.1734,0.49,0.1676,0.5159,0.8341,0.504,0.1497,0.6041968398783221,0.9180526598555737,0.038254887925986414,0.9246643923262613,0.3255129877702171,0.9469297384869242,0.0435489946905645,0.3385975715341766,0.4173242915074832,0.6981021475442526,0.6120027215158197,0.2594781020514053,0.39435202881297926,0.18849242855204806,0.012709744490066899,0.27755620170001943,0.7517217667220286,0.9242166183106946,0.6010492548987599,0.33443090840772993,0.17912043178332893,0.34883363096677705,0.27635873415643347,0.14179753337154719,0.7375690252332262,0.25747665042305784,0.4927972149054942,0.9294248703246026,0.6133258141133315,0.2504740211435533,4
0.1667,0.1666,0.8333,0.8333,0.1667,0.8334,0.5,0.4998,0.8333,0.5003,0.1666,0.8331,0.1664,0.1667,0.4997,0.1664,0.1664,0.8333,0.167,0.1667,0.8333,0.8333,0.5,0.1666,0.5001,0.1669,0.5001,0.8333,0.5001,0.1669,0.21652772921994312,0.29468815576524576,0.8492107835471606,0.2827384280044227,0.3865127814216691,0.8291210287249765,0.7848903001064126,0.9922959481370874,0.01531014118590468,0.8818917118347108,0.683637346210944,0.7579697566163449,0.8695015216489412,0.09014940116698755,0.6456309591123601,0.3847431054773393,0.8088692371977887,0.6826091655375565,0.7543342242621153,0.11237434313544578,0.7647139093847597,0.8427274572757932,0.32443994880395,0.3438792055126228,0.660962329366011,0.5297497680870127,0.17169521209974767,0.8492482048995484,0.0463856431252612,0.44487043853303,4
0.1492,0.1534,0.8394,0.8428,0.1739,0.8378,0.5167,0.4989,0.8489,0.5234,0.1634,0.8515,0.1777,0.1863,0.4771,0.1876,0.1802,0.8567,0.191,0.1558,0.8419,0.8152,0.5048,0.1879,0.4844,0.1591,0.4787,0.8179,0.4852,0.1462,0.9109655043852716,0.361713392810737,0.3439085139913931,0.9209306766334959,0.3946250593566326,0.6221997343007846,0.771597021595714,0.2115033868114865,0.46976415265827964,0.7430111009101783,0.8156418925936891,0.21681509456648596,0.21303993888524986,0.6635223364621723,0.795476113420458,0.7700966405666022,0.892014615081126,0.6037173028431099,0.8736756820567385,0.6736132124171281,0.13642833245382516,0.23918450159050003,0.5441503676769659,0.39263341802406804,0.3068996370794958,0.47250026179479027,0.6004935007988544,0.5988584406250856,0.8657891936760781,0.6897111166168027,4
0.2427,0.2256,0.8278,0.8704,0.1964,0.8367,0.4884,0.525,0.8418,0.4644,0.146,0.8527,0.186,0.1225,0.5167,0.2237,0.2232,0.8565,0.1013,0.155,0.7708,0.7657,0.4627,0.1601,0.5395,0.1863,0.4669,0.863,0.501,0.1678,0.4800920570246112,0.7137876246686083,0.4626736785471005,0.6683300838610294,0.23553961196003137,0.2558870594301489,0.6234526330859705,0.07098781517971742,0.6152233166301685,0.2892709811675893,0.25727312458875873,0.4914041264666128,0.0750558156256842,0.5320519607780266,0.5307172752083545,0.25451969510430694,0.7464591321903776,0.4916091962566081,0.8580557063269582,0.4149029763201071,0.6520114082387792,0.5505285423645213,0.4178142020931184,0.360614568611683,0.8174345510417379,0.7335829801594952,0.278541552140036,0.24941624764062773,0.49385845257509975,0.8021967479577983,4
0.1531,0.1633,0.8242,0.8464,0.1657,0.8303,0.4987,0.4988,0.8442,0.5126,0.184,0.8279,0.1835,0.1934,0.5283,0.1794,0.1417,0.8533,0.186,0.1389,0.8234,0.8231,0.5138,0.173,0.4875,0.1486,0.4809,0.8101,0.5167,0.1917,0.44359979149948114,0.5029930393929662,0.633985842003084,0.28623883862755395,0.6952445101966166,0.26348680662213075,0.4391363178456851,0.6146817337417837,0.9879671602436626,0.8225477603083454,0.2716312621917304,0.08141184585356043,0.7142404682042205,0.4623879391569816,0.6115405474259348,0.047086953470523656,0.16418461362527303,0.3964197007348559,0.6083475336039905,0.1781262592017043,0.4661493262101529,0.32260735889024816,0.5084317260714867,0.4040222608519529,0.5225062883623328,0.8612222654669792,0.7718252698851363,0.32757293206224253,0.8488033930345308,0.5439718965305912,4
0.1624,0.1704,0.8403,0.8286,0.1678,0.8324,0.5073,0.5057,0.8259,0.4954,0.172,0.8345,0.167,0.1714,0.5041,0.1736,0.164,0.8264,0.1696,0.1598,0.8343,0.8389,0.4984,0.1682,0.495,0.1614,0.5016,0.8389,0.5077,0.1595,0.26621812972065106,0.6963669059352152,0.7752338048015197,0.8533263870018546,0.48537112927554893,0.9693016484289727,0.04180752227724549,0.615938649370787,0.5298970921388376,0.9088430259399483,0.2334157708823954,0.29693264366044536,0.5036178512085825,0.9586952026612705,0.6888002909601098,0.13794694869106974,0.7161432199631043,0.5135337357764171,0.5180610497317995,0.6481440314855073,0.7490497643752705,0.03574474667140475,0.3989146671708974,0.4056919504925293,0.4525932756605983,0.25726958578635595,0.5827288046099026,0.2793357862565253,0.4813123234566699,0.18114856534152954,4
0.1816,0.1671,0.828,0.8297,0.1694,0.8279,0.4874,0.5129,0.8406,0.5039,0.1745,0.8505,0.1552,0.1781,0.5114,0.1611,0.1687,0.8319,0.1558,0.1643,0.821,0.8486,0.4889,0.1714,0.5025,0.1835,0.5104,0.8284,0.4956,0.1507,0.3615996231460865,0.6975362927989945,0.6856120976825003,0.702582554691027,0.12117317692540241,0.36070102936290005,0.9527783185985095,0.9207891531259937,0.15328886010575127,0.2900641265848305,0.19643697015243744,0.6989743387963578,0.6722345560447707,0.6695098173586875,0.24767839057015983,0.47903716189359163,0.16384089760144652,0.6066299582448692,0.885424108802762,0.8357780634022139,0.6641935359467729,0.4777448621389099,0.22098271583843337,0.35920847504011477,0.07368359205477555,0.1834486540327396,0.9797710457579561,0.38397721867566914,0.6315460711767317,0.14513115571779767,4
0.1063,0.1412,0.894,0.7726,0.1231,0.8517,0.4812,0.4576,0.8936,0.4384,0.1799,0.8237,0.1458,0.1256,0.4546,0.1539,0.2007,0.8291,0.204,0.2177,0.7893,0.8845,0.511,0.156,0.5018,0.2192,0.4854,0.7787,0.562,0.1152,0.28983352653422245,0.98129660233169,0.41440090593699663,0.40046409917085946,0.8979941372193121,0.30796448517421016,0.2075080814943283,0.6780706909771761,0.10294319412398045,0.9925197682979223,0.35038643766753985,0.5070946012878053,0.7652535573132673,0.5452569993412214,0.2461435965314741,0.4287049491046064,0.1933056755212566,0.1577629209305654,0.6549404129842235,0.6355082548307645,0.24906167077990102,0.8905886281280508,0.19497865409702178,0.20161684320133968,0.2924805614613231,0.5065217194533238,0.5807528427069646,0.6989989884698604,0.27217220553604654,0.1750502791511365,4
